0.98998,0.98849,0.98863,0.98541,0.98190,0.98002,0.97130,0.96317,0.94902,0.92256,0.89772,0.82302,0.66830,0.28844,0.84284
0.99226,0.99120,0.98793,0.98642,0.98380,0.97836,0.97441,0.96975,0.95952,0.94003,0.91245,0.85257,0.71410,0.36003,0.90037
0.99973,0.99970,0.99923,0.99930,0.99922,0.99857,0.99877,0.99876,0.99846,0.99786,0.99606,0.99355,0.98667,0.96383,0.82034
0.99964,0.99958,0.99982,0.99966,0.99953,0.99971,0.99924,0.99881,0.99821,0.99708,0.99683,0.99386,0.98702,0.94988,0.92862
0.99884,0.99866,0.99906,0.99859,0.99818,0.99839,0.99709,0.99593,0.99413,0.99072,0.98868,0.97906,0.95643,0.85017,0.93723
0.99641,0.99592,0.99397,0.99340,0.99220,0.98912,0.98764,0.98566,0.98092,0.97181,0.95749,0.92766,0.85393,0.61506,0.85531
0.99638,0.99589,0.99393,0.99335,0.99213,0.98903,0.98754,0.98553,0.98075,0.97156,0.95713,0.92705,0.85275,0.61245,0.87918
0.99958,0.99953,0.99896,0.99901,0.99889,0.99808,0.99824,0.99816,0.99767,0.99671,0.99424,0.99045,0.98024,0.94477,0.82575
0.99917,0.99903,0.99939,0.99904,0.99874,0.99897,0.99799,0.99712,0.99581,0.99333,0.99206,0.98516,0.96895,0.88950,0.80568
0.99918,0.99908,0.99827,0.99826,0.99800,0.99682,0.99683,0.99654,0.99552,0.99354,0.98936,0.98210,0.96299,0.89415,0.90857
0.99954,0.99949,0.99889,0.99893,0.99879,0.99794,0.99809,0.99799,0.99745,0.99638,0.99372,0.98957,0.97841,0.93936,0.84536
0.99952,0.99946,0.99885,0.99889,0.99874,0.99787,0.99801,0.99790,0.99733,0.99621,0.99345,0.98910,0.97744,0.93649,0.81613
0.99960,0.99953,0.99979,0.99961,0.99946,0.99965,0.99914,0.99867,0.99800,0.99676,0.99642,0.99311,0.98545,0.94444,0.85014
0.99979,0.99975,0.99993,0.99983,0.99975,0.99989,0.99961,0.99932,0.99895,0.99826,0.99825,0.99651,0.99257,0.96967,0.90102
0.99998,0.99997,0.99999,1.00000,1.00000,0.99998,1.00000,0.99995,0.99990,0.99981,0.99992,0.99976,0.99946,0.99660,0.85537
0.99905,0.99893,0.99805,0.99801,0.99771,0.99642,0.99637,0.99600,0.99481,0.99249,0.98778,0.97938,0.95740,0.87805,0.87774
0.99991,0.99990,1.00000,0.99996,0.99993,1.00000,0.99989,0.99976,0.99960,0.99929,0.99943,0.99875,0.99730,0.98750,0.85048
0.98032,0.97742,0.97664,0.97064,0.96386,0.95901,0.94306,0.92797,0.90149,0.85288,0.80611,0.67850,0.45215,0.11899,0.89912
0.99985,0.99984,0.99948,0.99955,0.99952,0.99902,0.99924,0.99928,0.99913,0.99883,0.99764,0.99623,0.99223,0.98019,0.87873
0.99994,0.99993,1.00000,0.99998,0.99997,1.00000,0.99995,0.99986,0.99975,0.99954,0.99969,0.99926,0.99838,0.99187,0.80417
0.99454,0.99372,0.99415,0.99230,0.99037,0.98975,0.98469,0.98003,0.97209,0.95712,0.94390,0.90058,0.80407,0.48482,0.90207
1.00000,1.00000,0.99995,0.99999,0.99999,0.99990,0.99999,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.75681
0.99997,0.99996,0.99976,0.99983,0.99983,0.99953,0.99973,0.99979,0.99977,0.99974,0.99924,0.99888,0.99772,0.99563,0.89719
0.98772,0.98589,0.98584,0.98195,0.97767,0.97512,0.96465,0.95485,0.93770,0.90579,0.87546,0.78677,0.60965,0.22947,0.80289
0.99969,0.99964,0.99986,0.99972,0.99961,0.99978,0.99937,0.99899,0.99847,0.99749,0.99733,0.99478,0.98894,0.95664,0.89258
0.98339,0.98110,0.97543,0.97183,0.96621,0.95632,0.94692,0.93658,0.91515,0.87498,0.82342,0.71192,0.48588,0.12826,0.72609
0.99958,0.99953,0.99896,0.99901,0.99889,0.99808,0.99824,0.99816,0.99767,0.99671,0.99423,0.99045,0.98023,0.94475,0.95236
0.99767,0.99736,0.99588,0.99558,0.99480,0.99252,0.99176,0.99057,0.98753,0.98166,0.97176,0.95193,0.90177,0.72821,0.77376
0.99937,0.99927,0.99959,0.99931,0.99909,0.99931,0.99854,0.99785,0.99684,0.99494,0.99413,0.98891,0.97671,0.91483,0.80513
0.99994,0.99993,0.99968,0.99976,0.99975,0.99940,0.99961,0.99966,0.99962,0.99953,0.99885,0.99824,0.99639,0.99206,0.80037
0.99966,0.99962,0.99910,0.99916,0.99906,0.99833,0.99851,0.99847,0.99808,0.99731,0.99518,0.99206,0.98357,0.95464,0.90963
0.99939,0.99929,0.99961,0.99934,0.99912,0.99934,0.99860,0.99793,0.99695,0.99511,0.99435,0.98932,0.97755,0.91763,0.85794
0.99990,0.99988,0.99999,0.99995,0.99992,0.99999,0.99987,0.99972,0.99953,0.99919,0.99932,0.99854,0.99685,0.98573,0.82120
0.99971,0.99966,0.99988,0.99975,0.99964,0.99981,0.99943,0.99907,0.99859,0.99767,0.99755,0.99520,0.98981,0.95974,0.88619
0.99906,0.99894,0.99807,0.99804,0.99774,0.99646,0.99641,0.99605,0.99488,0.99259,0.98792,0.97964,0.95792,0.87955,0.86043
0.99941,0.99931,0.99962,0.99937,0.99916,0.99937,0.99865,0.99800,0.99705,0.99526,0.99454,0.98966,0.97827,0.92002,0.86786
0.99923,0.99911,0.99946,0.99913,0.99886,0.99908,0.99817,0.99736,0.99614,0.99384,0.99273,0.98637,0.97144,0.89756,0.82492
0.99924,0.99912,0.99946,0.99914,0.99887,0.99909,0.99819,0.99738,0.99618,0.99390,0.99280,0.98649,0.97171,0.89841,0.77912
0.99998,0.99998,0.99999,1.00000,1.00000,0.99997,1.00000,0.99996,0.99992,0.99984,0.99995,0.99981,0.99957,0.99714,1.00000
0.99976,0.99973,0.99929,0.99936,0.99929,0.99868,0.99888,0.99888,0.99862,0.99810,0.99643,0.99419,0.98800,0.96776,0.79910
0.56718,0.52234,0.48180,0.40914,0.33194,0.27267,0.18442,0.10361,0.06958,0.00252,-0.00355,0.00187,0.00068,0.00106,0.00341
0.56342,0.51841,0.47770,0.40486,0.32761,0.26858,0.18103,0.10077,0.06812,0.00202,-0.00403,0.00172,0.00070,0.00144,-0.01273
0.61255,0.57017,0.53199,0.46210,0.38629,0.32502,0.22950,0.14278,0.09132,0.01119,0.00226,0.00329,-0.00054,0.00907,-0.01550
0.53537,0.48922,0.44735,0.37341,0.29614,0.23917,0.15731,0.08138,0.05853,-0.00093,-0.00763,0.00047,0.00048,0.01053,-0.04493
0.48687,0.43942,0.39611,0.32126,0.24531,0.19306,0.12254,0.05485,0.04646,-0.00336,-0.01373,-0.00186,0.00053,0.02522,0.03935
0.52629,0.47983,0.43764,0.36343,0.28628,0.23009,0.15022,0.07577,0.05588,-0.00161,-0.00880,0.00003,0.00032,0.01483,-0.12882
0.59489,0.55148,0.51231,0.44121,0.36468,0.30401,0.21103,0.12644,0.08190,0.00719,-0.00003,0.00284,0.00005,0.00406,-0.02302
0.55013,0.50454,0.46325,0.38984,0.31251,0.25439,0.16945,0.09119,0.06329,0.00045,-0.00573,0.00115,0.00068,0.00453,0.02400
0.55606,0.51072,0.46968,0.39651,0.31920,0.26066,0.17454,0.09537,0.06538,0.00111,-0.00497,0.00141,0.00071,0.00282,-0.05367
0.56707,0.52222,0.48167,0.40900,0.33180,0.27255,0.18432,0.10352,0.06954,0.00250,-0.00356,0.00187,0.00068,0.00107,-0.01486
0.53108,0.48478,0.44276,0.36869,0.29147,0.23486,0.15393,0.07870,0.05725,-0.00127,-0.00818,0.00026,0.00041,0.01255,0.08587
0.60093,0.55786,0.51903,0.44832,0.37201,0.31110,0.21721,0.13187,0.08498,0.00846,0.00074,0.00301,-0.00015,0.00564,-0.02737
0.54097,0.49503,0.45337,0.37962,0.30231,0.24488,0.16183,0.08501,0.06027,-0.00045,-0.00690,0.00073,0.00057,0.00802,-0.03713
0.54413,0.49831,0.45678,0.38314,0.30581,0.24814,0.16443,0.08710,0.06128,-0.00015,-0.00650,0.00088,0.00062,0.00671,-0.05429
0.53921,0.49320,0.45148,0.37767,0.30037,0.24308,0.16040,0.08386,0.05971,-0.00060,-0.00713,0.00065,0.00055,0.00878,0.04346
0.53525,0.48910,0.44723,0.37328,0.29602,0.23905,0.15722,0.08131,0.05849,-0.00094,-0.00764,0.00046,0.00048,0.01058,-0.05319
0.62882,0.58748,0.55030,0.48167,0.40673,0.34514,0.24761,0.15916,0.10123,0.01574,0.00451,0.00356,-0.00097,0.01400,0.09560
0.55548,0.51012,0.46905,0.39586,0.31855,0.26005,0.17403,0.09496,0.06517,0.00104,-0.00504,0.00138,0.00071,0.00297,-0.03508
0.53144,0.48516,0.44315,0.36909,0.29186,0.23522,0.15422,0.07892,0.05736,-0.00124,-0.00813,0.00028,0.00041,0.01238,0.04415
0.59218,0.54861,0.50931,0.43803,0.36141,0.30085,0.20829,0.12405,0.08057,0.00665,-0.00038,0.00276,0.00013,0.00342,-0.02374
0.57080,0.52614,0.48576,0.41328,0.33613,0.27665,0.18774,0.10641,0.07104,0.00303,-0.00309,0.00202,0.00063,0.00090,-0.09355
0.55764,0.51237,0.47140,0.39830,0.32100,0.26235,0.17592,0.09652,0.06595,0.00129,-0.00476,0.00148,0.00072,0.00246,-0.02541
0.50328,0.45617,0.41328,0.33860,0.26201,0.20801,0.13347,0.06290,0.05002,-0.00285,-0.01173,-0.00109,0.00014,0.02357,-0.00944
0.57913,0.53487,0.49489,0.42285,0.34587,0.28593,0.19554,0.11304,0.07455,0.00431,-0.00203,0.00233,0.00049,0.00125,0.04084
0.55577,0.51042,0.46937,0.39619,0.31888,0.26035,0.17429,0.09517,0.06527,0.00108,-0.00500,0.00140,0.00071,0.00289,-0.01078
0.64451,0.60424,0.56809,0.50082,0.42690,0.36521,0.26610,0.17620,0.11202,0.02103,0.00689,0.00369,-0.00110,0.01800,-0.02264
0.63321,0.59216,0.55527,0.48700,0.41233,0.35069,0.25269,0.16381,0.10412,0.01713,0.00515,0.00361,-0.00104,0.01524,0.03245
0.60486,0.56202,0.52341,0.45297,0.37681,0.31577,0.22131,0.13549,0.08706,0.00934,0.00125,0.00311,-0.00029,0.00676,0.06318
0.55537,0.51001,0.46894,0.39574,0.31843,0.25993,0.17394,0.09488,0.06513,0.00103,-0.00505,0.00138,0.00071,0.00299,0.00433
0.56685,0.52200,0.48144,0.40876,0.33156,0.27232,0.18412,0.10336,0.06945,0.00247,-0.00359,0.00186,0.00068,0.00109,0.00981
0.51488,0.46807,0.42551,0.35104,0.27412,0.21897,0.14170,0.06915,0.05283,-0.00231,-0.01026,-0.00052,0.00016,0.01986,-0.03557
0.54951,0.50390,0.46258,0.38915,0.31182,0.25374,0.16892,0.09076,0.06308,0.00039,-0.00580,0.00112,0.00068,0.00473,-0.01838
0.51053,0.46360,0.42091,0.34635,0.26954,0.21482,0.13856,0.06675,0.05174,-0.00253,-0.01082,-0.00074,0.00013,0.02146,0.03416
0.51889,0.47220,0.42977,0.35538,0.27837,0.22284,0.14464,0.07142,0.05387,-0.00208,-0.00975,-0.00033,0.00021,0.01820,0.02604
0.56218,0.51711,0.47634,0.40344,0.32618,0.26723,0.17992,0.09984,0.06764,0.00186,-0.00418,0.00167,0.00071,0.00162,0.00210
0.60525,0.56243,0.52384,0.45342,0.37729,0.31624,0.22172,0.13585,0.08727,0.00943,0.00130,0.00312,-0.00030,0.00687,-0.07070
