1.00074
1.00305
1.01059
1.01050
1.00970
1.00724
1.00721
1.01045
1.01003
1.01004
1.01040
1.01038
1.01046
1.01065
1.01085
1.00991
1.01078
0.99098
1.01072
1.01081
1.00535
1.01087
1.01083
0.99845
1.01056
0.99408
1.01045
1.00851
1.01023
1.01081
1.01052
1.01025
1.01077
1.01058
1.00992
1.01027
1.01009
1.01010
1.01085
1.01062
0.57335
0.56955
0.61921
0.54118
0.49216
0.53201
0.60136
0.55611
0.56210
0.57323
0.53685
0.60746
0.54685
0.55005
0.54508
0.54107
0.63566
0.56152
0.53722
0.59862
0.57701
0.56370
0.50875
0.58542
0.56181
0.65152
0.64010
0.61144
0.56141
0.57302
0.52047
0.55548
0.51608
0.52453
0.56829
0.61183
0.50976
0.55794
0.52803
0.61841
