0.15000,0.13929,0.12857,0.11786,0.10714,0.09643,0.08571,0.07500,0.06429,0.05357,0.04286,0.03214,0.02143,0.01071,0.00000
1486.35938,1496.93728,1498.95390,1499.25577,1498.25953,1501.90636,1515.03887,1522.04456,1534.17226,1522.68995,1499.36266,1439.75146,1355.49982,1158.85979,641.58395
648.75917,725.74858,813.00733,910.98075,1019.10090,1134.84419,1252.32826,1360.75285,1444.19135,1486.25977,1481.03782,1432.50054,1313.24081,979.16055,0.00000
1635.62708,1616.79613,1636.84170,1591.21609,1606.03331,1616.58357,1615.92092,1608.09709,1613.69089,1598.93930,1605.44113,1604.87803,1612.90750,1628.30952,53.30737
707.10423,717.90053,720.19611,721.01764,720.86626,725.69571,741.45701,751.80950,771.64542,778.81591,779.17533,779.92656,779.28668,691.68775,-134.67932
