0.95100,0.94210,0.93401,0.92955,0.91822,0.91485,0.89127,0.88053,0.85652,0.83609,0.80513,0.76264,0.72354,0.66617,0.60051,0.52756,0.45002,0.35498,0.21402,0.15985
0.95173,0.94138,0.92848,0.92333,0.91561,0.90415,0.88427,0.87616,0.85949,0.83213,0.78940,0.75404,0.70684,0.66373,0.59731,0.54013,0.48571,0.42196,0.32761,0.16301
0.94111,0.92941,0.91490,0.90843,0.89915,0.88551,0.86417,0.85333,0.83327,0.80282,0.75604,0.71534,0.66546,0.61928,0.54841,0.49394,0.43482,0.36364,0.27696,0.15757
0.94613,0.93638,0.92750,0.92193,0.91554,0.90673,0.88130,0.86996,0.84472,0.83075,0.79454,0.75459,0.71333,0.66808,0.60128,0.54680,0.49149,0.44522,0.34642,0.15270
0.96098,0.95275,0.94483,0.94109,0.93904,0.92986,0.90836,0.89863,0.88013,0.86914,0.83745,0.80914,0.76765,0.72379,0.64792,0.56481,0.46383,0.37062,0.20778,0.15862
0.96104,0.95293,0.94578,0.94258,0.93085,0.93038,0.90980,0.90040,0.87972,0.85896,0.83168,0.79332,0.75383,0.69280,0.61971,0.52676,0.41132,0.30661,0.25405,0.17331
0.98042,0.97306,0.96616,0.96461,0.95751,0.95677,0.94272,0.93860,0.92773,0.91064,0.88550,0.86187,0.82418,0.77932,0.70755,0.61580,0.49435,0.36409,0.22316,0.15751
0.95652,0.94964,0.93766,0.93428,0.92962,0.91801,0.89743,0.88534,0.87877,0.84449,0.80787,0.78307,0.72944,0.67850,0.60952,0.51337,0.42465,0.33755,0.23363,0.17031
0.98270,0.97655,0.97178,0.97096,0.96401,0.96623,0.95019,0.94716,0.93474,0.92205,0.90267,0.87895,0.84704,0.80026,0.72916,0.62383,0.46012,0.27905,0.16371,0.15226
0.95372,0.94485,0.93699,0.93243,0.92572,0.91955,0.89571,0.88633,0.86352,0.84975,0.81752,0.78034,0.74241,0.69784,0.63580,0.57983,0.52672,0.47719,0.35792,0.16355
0.96765,0.96043,0.95267,0.94997,0.94889,0.94005,0.92079,0.91155,0.89773,0.88433,0.85579,0.83317,0.79125,0.74619,0.66916,0.56848,0.44528,0.30945,0.16293,0.17414
0.97635,0.96982,0.96396,0.96211,0.96100,0.95619,0.93770,0.93275,0.91986,0.91194,0.88781,0.86775,0.83384,0.79748,0.73240,0.64627,0.53803,0.42760,0.23669,0.17008
0.99306,0.98846,0.98440,0.98470,0.98513,0.98413,0.96957,0.96959,0.96444,0.95852,0.94246,0.93362,0.90617,0.87638,0.81582,0.70561,0.53753,0.32768,0.16056,0.13614
0.94105,0.93288,0.91792,0.91287,0.90583,0.89083,0.86686,0.85262,0.84312,0.80264,0.75646,0.72339,0.66296,0.60663,0.53238,0.42627,0.31530,0.20845,0.13216,0.15491
0.94771,0.93978,0.92710,0.92280,0.91741,0.90366,0.88247,0.86543,0.85474,0.81891,0.78163,0.75314,0.69694,0.64081,0.56723,0.47526,0.40912,0.33590,0.29383,0.14718
0.95324,0.94435,0.93647,0.93189,0.92467,0.91880,0.89490,0.88543,0.86240,0.84797,0.81586,0.77798,0.74013,0.69455,0.63286,0.57643,0.52279,0.46844,0.34230,0.16119
0.99946,0.99571,0.99126,0.99241,0.99306,0.99271,0.98011,0.98312,0.98382,0.97418,0.95864,0.95524,0.92715,0.89999,0.84094,0.71836,0.52400,0.29185,0.16466,0.17508
0.99093,0.98650,0.98125,0.98145,0.98212,0.97915,0.96473,0.96335,0.96077,0.94937,0.93135,0.92366,0.89135,0.85845,0.79612,0.68099,0.52435,0.32141,0.14853,0.14026
0.90864,0.89444,0.87432,0.86458,0.85341,0.83106,0.80283,0.78779,0.76128,0.72154,0.66087,0.60918,0.54879,0.49787,0.41806,0.35010,0.25435,0.16733,0.11184,0.00237
0.91417,0.89952,0.88482,0.87553,0.85219,0.84448,0.82200,0.79273,0.76063,0.71837,0.67243,0.61362,0.54629,0.46067,0.36956,0.26921,0.16695,0.07852,0.12350,0.00705
0.98411,0.97788,0.97036,0.96934,0.96638,0.96256,0.94779,0.94779,0.94206,0.92572,0.89903,0.88277,0.84707,0.81421,0.75568,0.67234,0.57532,0.44809,0.31187,-0.01723
0.96483,0.95538,0.94571,0.94207,0.93277,0.92794,0.91182,0.90319,0.88768,0.86459,0.83126,0.79890,0.75505,0.70588,0.63290,0.55942,0.48291,0.41695,0.29787,-0.01759
0.93780,0.92710,0.91709,0.91046,0.90414,0.89267,0.86564,0.85210,0.82423,0.80965,0.76932,0.72623,0.68120,0.63402,0.56047,0.50413,0.43953,0.37600,0.25993,-0.00432
0.98390,0.97882,0.97107,0.97040,0.96915,0.96396,0.94807,0.94738,0.94543,0.92635,0.89995,0.88749,0.84855,0.81374,0.75264,0.64508,0.50093,0.31228,0.15982,0.00224
0.96568,0.95649,0.94647,0.94293,0.93517,0.92897,0.91245,0.90561,0.89144,0.86884,0.83445,0.80415,0.76161,0.71771,0.65029,0.58591,0.52817,0.49057,0.32328,0.00391
0.95085,0.94347,0.93074,0.92679,0.92136,0.90855,0.88728,0.87267,0.86465,0.82790,0.78982,0.76263,0.70684,0.65319,0.58300,0.48996,0.41211,0.33933,0.24620,0.00158
0.96191,0.95374,0.94645,0.94275,0.93951,0.93242,0.91048,0.90228,0.88302,0.87302,0.84250,0.81268,0.77478,0.73441,0.66762,0.60073,0.52868,0.46993,0.27237,0.01402
0.98015,0.97324,0.96514,0.96357,0.95958,0.95518,0.93999,0.93869,0.93101,0.91338,0.88475,0.86525,0.82814,0.79332,0.73376,0.65806,0.57926,0.48863,0.35016,0.00709
0.96017,0.95073,0.93928,0.93515,0.92827,0.91905,0.90071,0.89431,0.87996,0.85535,0.81666,0.78536,0.74094,0.69969,0.63554,0.57638,0.52507,0.47304,0.35250,-0.00915
0.96935,0.96127,0.95421,0.95172,0.94011,0.94084,0.92409,0.91502,0.89799,0.87664,0.85031,0.81662,0.77341,0.71149,0.62851,0.51865,0.35850,0.18824,0.11391,-0.01085
0.98719,0.98130,0.97439,0.97376,0.97111,0.96826,0.95410,0.95476,0.94985,0.93487,0.91016,0.89569,0.86156,0.82959,0.77097,0.68367,0.57628,0.43792,0.29967,0.00045
0.98240,0.97645,0.97184,0.97078,0.96777,0.96713,0.94972,0.94752,0.93558,0.92816,0.90819,0.88842,0.85978,0.82493,0.76624,0.68400,0.57367,0.41801,0.15632,0.00881
0.95816,0.95037,0.93793,0.93419,0.92953,0.91768,0.89662,0.89082,0.88141,0.85249,0.81074,0.78285,0.73169,0.68712,0.61951,0.51984,0.39382,0.21489,0.13251,-0.00475
0.95589,0.94801,0.93762,0.93394,0.93101,0.91855,0.89841,0.88389,0.87018,0.84581,0.81264,0.78624,0.73550,0.68138,0.59979,0.49665,0.39773,0.25738,0.15016,0.00238
0.97185,0.96332,0.95484,0.95213,0.94384,0.94075,0.92557,0.91897,0.90558,0.88507,0.85517,0.82667,0.78541,0.73830,0.66647,0.58683,0.49755,0.41828,0.30682,-0.00455
0.99099,0.98672,0.98060,0.98083,0.98085,0.97764,0.96326,0.96328,0.96310,0.94781,0.92732,0.91992,0.88541,0.85316,0.79287,0.67867,0.52208,0.33184,0.18403,0.00059
0.94881,0.93964,0.93133,0.92645,0.91647,0.91152,0.88705,0.87633,0.85168,0.83318,0.80071,0.75847,0.71963,0.66699,0.60411,0.54131,0.47819,0.39662,0.24956,-0.00833
0.96686,0.96062,0.95091,0.94860,0.94596,0.93651,0.91813,0.90795,0.90173,0.87475,0.84484,0.82524,0.77752,0.73040,0.66226,0.56544,0.48044,0.38241,0.22069,-0.00347
0.96147,0.95330,0.94608,0.94293,0.93064,0.93054,0.91048,0.90066,0.88017,0.85844,0.83112,0.79263,0.75173,0.68837,0.61212,0.51351,0.38635,0.27667,0.23428,0.00042
0.93968,0.93093,0.91720,0.91207,0.90571,0.89012,0.86793,0.84795,0.83463,0.79650,0.75677,0.72479,0.66580,0.60604,0.52878,0.43602,0.37188,0.28756,0.24580,-0.00796
0.95115,0.94226,0.93419,0.92973,0.91861,0.91513,0.89153,0.88090,0.85694,0.83684,0.80587,0.76361,0.72469,0.66801,0.60280,0.53098,0.45513,0.36094,0.21884,0.00784
0.95294,0.94289,0.93007,0.92512,0.91792,0.90639,0.88640,0.87898,0.86311,0.83598,0.79336,0.75905,0.71183,0.66953,0.60411,0.54454,0.48650,0.41178,0.28132,-0.00520
0.94320,0.93178,0.91757,0.91136,0.90240,0.88916,0.86810,0.85781,0.83843,0.80857,0.76252,0.72286,0.67346,0.62790,0.55798,0.50307,0.44517,0.37602,0.29310,-0.00115
0.94560,0.93581,0.92690,0.92128,0.91463,0.90591,0.88037,0.86896,0.84352,0.82922,0.79297,0.75255,0.71133,0.66575,0.59938,0.54529,0.49058,0.44370,0.34503,-0.01166
0.96141,0.95326,0.94529,0.94163,0.93975,0.93041,0.90914,0.89929,0.88121,0.86990,0.83838,0.81062,0.76876,0.72434,0.64746,0.56124,0.45540,0.35601,0.20031,0.00039
0.96035,0.95221,0.94503,0.94174,0.93016,0.92944,0.90856,0.89917,0.87825,0.85773,0.83026,0.79167,0.75256,0.69229,0.62047,0.53019,0.42028,0.31702,0.24622,0.00063
0.98152,0.97431,0.96762,0.96624,0.95929,0.95887,0.94495,0.94115,0.93061,0.91399,0.88951,0.86652,0.82935,0.78477,0.71293,0.61923,0.49211,0.35225,0.20386,0.00708
0.95981,0.95319,0.94175,0.93870,0.93454,0.92363,0.90361,0.89260,0.88665,0.85402,0.81880,0.79556,0.74341,0.69395,0.62573,0.52888,0.43772,0.34549,0.22727,0.01127
0.98077,0.97443,0.96946,0.96841,0.96098,0.96301,0.94656,0.94292,0.92969,0.91622,0.89610,0.87091,0.83819,0.78988,0.71837,0.61441,0.45630,0.28637,0.17900,-0.00580
0.95502,0.94628,0.93857,0.93417,0.92759,0.92170,0.89814,0.88907,0.86670,0.85317,0.82149,0.78499,0.74748,0.70325,0.64155,0.58506,0.53150,0.48101,0.35546,0.00896
0.96738,0.96014,0.95233,0.94960,0.94850,0.93957,0.92027,0.91093,0.89705,0.88351,0.85485,0.83211,0.79001,0.74475,0.66747,0.56665,0.44349,0.30732,0.16123,-0.00553
0.97708,0.97063,0.96483,0.96307,0.96210,0.95735,0.93906,0.93425,0.92176,0.91385,0.89004,0.87057,0.83677,0.80052,0.73532,0.64748,0.53597,0.42103,0.23319,-0.01769
0.99215,0.98742,0.98334,0.98351,0.98373,0.98274,0.96790,0.96773,0.96185,0.95614,0.93974,0.92993,0.90253,0.87254,0.81218,0.70498,0.54242,0.33881,0.16391,0.00032
0.93996,0.93168,0.91653,0.91136,0.90417,0.88893,0.86474,0.85032,0.84057,0.79975,0.75296,0.71933,0.65848,0.60181,0.52720,0.42046,0.30855,0.20118,0.12839,0.02247
0.94567,0.93757,0.92457,0.92007,0.91437,0.90019,0.87872,0.86099,0.84986,0.81311,0.77509,0.74574,0.68873,0.63178,0.55773,0.46599,0.40083,0.32763,0.28606,-0.00900
0.95235,0.94339,0.93543,0.93077,0.92316,0.91736,0.89330,0.88363,0.86028,0.84528,0.81300,0.77437,0.73637,0.68991,0.62821,0.57148,0.51731,0.45967,0.32942,-0.00260
0.99823,0.99440,0.98966,0.99067,0.99122,0.99040,0.97754,0.98021,0.98085,0.97028,0.95383,0.94985,0.92071,0.89292,0.83388,0.71298,0.52550,0.30133,0.17755,-0.00762
0.99186,0.98750,0.98243,0.98273,0.98348,0.98083,0.96656,0.96556,0.96309,0.95234,0.93482,0.92756,0.89598,0.86373,0.80170,0.68573,0.52481,0.31784,0.14819,-0.00318
