0.92535,0.92025,0.90215,0.88999,0.86583,0.83894,0.79916,0.75268,0.68334,0.59403,0.46667,0.29347,0.15015,0.07435,0.95143
0.95190,0.94933,0.93732,0.92979,0.91305,0.89613,0.86773,0.83599,0.78569,0.72046,0.61657,0.45576,0.27484,0.09735,0.83767
0.98997,0.98657,0.98447,0.98061,0.97952,0.97181,0.96934,0.95941,0.94699,0.92683,0.89220,0.84676,0.74235,0.61038,0.94534
1.00000,0.99994,0.99998,0.99989,1.00000,0.99986,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.99994,0.96787,0.93492
0.98447,0.98459,0.98048,0.97866,0.97225,0.96789,0.95663,0.94632,0.92756,0.90422,0.86053,0.77817,0.66076,0.42828,0.86323
0.99282,0.99010,0.98866,0.98566,0.98513,0.97918,0.97781,0.97039,0.96141,0.94635,0.92060,0.88766,0.80468,0.66170,0.88284
0.99988,0.99956,0.99962,0.99931,0.99960,0.99906,0.99947,0.99914,0.99899,0.99841,0.99764,0.99776,0.99316,0.92754,0.96871
0.99711,0.99765,0.99682,0.99683,0.99522,0.99510,0.99223,0.99079,0.98708,0.98335,0.97506,0.95511,0.93513,0.92638,0.85210
0.99986,0.99999,0.99996,0.99999,0.99989,0.99998,0.99975,0.99983,0.99965,0.99972,0.99955,0.99804,0.99917,0.99102,0.84820
0.99598,0.99412,0.99337,0.99141,0.99144,0.98758,0.98732,0.98283,0.97775,0.96869,0.95344,0.93530,0.88101,0.72786,0.98821
0.99950,0.99978,0.99963,0.99974,0.99935,0.99955,0.99882,0.99880,0.99815,0.99786,0.99675,0.99239,0.99206,1.00000,0.76119
0.99994,0.99971,0.99977,0.99953,0.99977,0.99937,0.99972,0.99951,0.99945,0.99909,0.99865,0.99892,0.99599,0.94051,0.85263
0.98806,0.98422,0.98169,0.97726,0.97579,0.96694,0.96369,0.95213,0.93746,0.91399,0.87369,0.82033,0.70338,0.57560,0.93343
0.99332,0.99073,0.98940,0.98656,0.98613,0.98049,0.97931,0.97234,0.96397,0.94984,0.92571,0.89505,0.81624,0.67106,0.83487
0.99981,0.99997,0.99992,0.99997,0.99981,0.99993,0.99960,0.99968,0.99942,0.99945,0.99914,0.99712,0.99817,0.99433,0.87455
0.99892,0.99932,0.99900,0.99912,0.99839,0.99859,0.99726,0.99695,0.99555,0.99451,0.99170,0.98329,0.97888,0.99222,0.79540
0.99869,0.99773,0.99756,0.99662,0.99698,0.99517,0.99564,0.99385,0.99219,0.98870,0.98317,0.97813,0.95481,0.82636,0.80619
0.98372,0.97892,0.97540,0.96973,0.96734,0.95599,0.95095,0.93579,0.91610,0.88546,0.83300,0.76301,0.62203,0.49318,0.84438
0.99483,0.99540,0.99395,0.99371,0.99113,0.99039,0.98581,0.98283,0.97627,0.96898,0.95381,0.92063,0.88021,0.82315,0.84702
1.00000,0.99991,0.99995,0.99983,0.99998,0.99979,0.99998,0.99995,0.99995,0.99990,0.99985,0.99998,0.99946,0.96277,0.84571
0.99988,0.99999,0.99998,1.00000,0.99991,0.99999,0.99979,0.99987,0.99972,0.99979,0.99967,0.99832,0.99945,0.98968,1.00000
0.98701,0.98728,0.98382,0.98241,0.97689,0.97348,0.96376,0.95525,0.93938,0.91988,0.88274,0.81102,0.70943,0.50718,0.79125
0.99643,0.99700,0.99599,0.99593,0.99402,0.99374,0.99034,0.98846,0.98390,0.97913,0.96879,0.94482,0.91879,0.89667,0.90521
0.99683,0.99739,0.99648,0.99647,0.99473,0.99455,0.99146,0.98984,0.98578,0.98163,0.97250,0.95089,0.92844,0.91440,0.88701
0.98883,0.98920,0.98620,0.98508,0.98022,0.97746,0.96888,0.96166,0.94790,0.93120,0.89892,0.83536,0.74636,0.57108,0.86109
0.99321,0.99375,0.99189,0.99142,0.98820,0.98695,0.98125,0.97714,0.96860,0.95875,0.93883,0.89689,0.84242,0.74999,0.88231
0.99983,0.99998,0.99994,0.99998,0.99984,0.99995,0.99966,0.99974,0.99952,0.99956,0.99931,0.99749,0.99859,0.99315,0.85333
0.99984,0.99998,0.99994,0.99998,0.99985,0.99996,0.99968,0.99976,0.99955,0.99959,0.99936,0.99761,0.99871,0.99275,0.88318
0.99396,0.99154,0.99035,0.98771,0.98740,0.98218,0.98123,0.97485,0.96726,0.95432,0.93228,0.90458,0.83128,0.68339,0.88539
