0.92275,0.91946,0.90034,0.88646,0.86297,0.83487,0.79836,0.75352,0.67932,0.59339,0.46005,0.28751,0.14248,0.06106,0.17321
0.94923,0.94852,0.93543,0.92611,0.91004,0.89178,0.86686,0.83692,0.78107,0.71969,0.60781,0.44651,0.26081,0.07995,0.15250
0.98720,0.98572,0.98250,0.97673,0.97629,0.96710,0.96836,0.96047,0.94143,0.92583,0.87953,0.82957,0.70444,0.50127,0.17210
0.99720,0.99909,0.99797,0.99593,0.99670,0.99502,0.99900,1.00111,0.99412,0.99892,0.98580,0.97970,0.94888,0.79486,0.17021
0.98171,0.98375,0.97851,0.97478,0.96904,0.96320,0.95567,0.94737,0.92211,0.90325,0.84831,0.76238,0.62702,0.35173,0.15716
0.99004,0.98926,0.98667,0.98176,0.98188,0.97443,0.97683,0.97147,0.95576,0.94533,0.90753,0.86964,0.76359,0.54342,0.16073
0.99708,0.99871,0.99761,0.99536,0.99630,0.99422,0.99847,1.00025,0.99312,0.99733,0.98347,0.97751,0.94245,0.76174,0.17636
0.99431,0.99680,0.99482,0.99289,0.99194,0.99028,0.99123,0.99189,0.98128,0.98229,0.96121,0.93572,0.88738,0.76079,0.15513
0.99706,0.99913,0.99796,0.99604,0.99659,0.99513,0.99875,1.00094,0.99378,0.99864,0.98536,0.97778,0.94815,0.81387,0.15442
0.99319,0.99327,0.99138,0.98749,0.98817,0.98279,0.98634,0.98392,0.97200,0.96764,0.93990,0.91631,0.83602,0.59776,0.17991
0.99670,0.99893,0.99763,0.99578,0.99605,0.99470,0.99782,0.99991,0.99228,0.99679,0.98259,0.97224,0.94140,0.82125,0.13858
0.99714,0.99886,0.99776,0.99558,0.99647,0.99453,0.99872,1.00062,0.99357,0.99801,0.98447,0.97865,0.94513,0.77239,0.15523
0.98530,0.98338,0.97972,0.97339,0.97257,0.96225,0.96273,0.95319,0.93195,0.91301,0.86129,0.80368,0.66747,0.47272,0.16994
0.99054,0.98989,0.98741,0.98265,0.98287,0.97574,0.97833,0.97342,0.95831,0.94882,0.91256,0.87688,0.77456,0.55111,0.15199
0.99701,0.99911,0.99791,0.99601,0.99651,0.99508,0.99860,1.00079,0.99355,0.99837,0.98495,0.97688,0.94720,0.81660,0.15922
0.99612,0.99847,0.99699,0.99517,0.99509,0.99375,0.99626,0.99806,0.98970,0.99344,0.97762,0.96333,0.92890,0.81486,0.14481
