0.37042,0.32134,0.26064,0.19664,0.16535,0.12753,0.08847,0.08089,0.05615,0.02150,0.03772,0.02176,0.04968,0.02539,0.17211
0.67281,0.63836,0.58492,0.52330,0.46944,0.40533,0.32299,0.23462,0.16985,0.09690,0.05533,0.02077,0.04879,0.05621,0.14895
0.99725,1.00125,0.99535,0.98860,0.98257,0.97657,0.97159,0.96936,0.94872,0.92358,0.88044,0.79919,0.60565,0.34871,0.16122
0.98593,0.99154,0.98535,0.98018,0.96856,0.96443,0.96368,0.96808,0.95015,0.93447,0.92141,0.89912,0.84935,0.80290,0.13878
0.98581,0.98757,0.97885,0.96848,0.95971,0.94767,0.93406,0.91664,0.88187,0.83075,0.75544,0.62304,0.41194,0.23515,0.16117
1.00124,1.00647,1.00190,0.99707,0.99168,0.98885,0.98864,0.99488,0.98204,0.97233,0.95273,0.91602,0.78076,0.46331,0.15563
0.98690,0.99256,0.98653,0.98148,0.97019,0.96630,0.96584,0.97080,0.95356,0.93905,0.92719,0.90745,0.86196,0.82414,0.17656
0.99474,1.00069,0.99583,0.99163,0.98317,0.98098,0.98253,0.99145,0.97934,0.97338,0.96908,0.96529,0.93668,0.85991,0.16486
0.98613,0.99175,0.98559,0.98044,0.96889,0.96480,0.96411,0.96862,0.95083,0.93539,0.92257,0.90079,0.85190,0.80733,0.16563
0.99943,1.00534,1.00103,0.99705,0.99045,0.98884,0.99084,1.00083,0.99072,0.98754,0.98282,0.97758,0.92369,0.69830,0.16055
0.98728,0.99296,0.98698,0.98198,0.97083,0.96702,0.96668,0.97185,0.95488,0.94082,0.92943,0.91066,0.86675,0.83172,0.15002
0.98649,0.99213,0.98603,0.98093,0.96950,0.96550,0.96492,0.96964,0.95211,0.93710,0.92474,0.90391,0.85663,0.81538,0.16231
0.99177,0.99463,0.98732,0.97872,0.97141,0.96233,0.95291,0.94280,0.91479,0.87587,0.81477,0.70349,0.49334,0.28233,0.15381
1.00140,1.00679,1.00235,0.99775,0.99231,0.98984,0.99021,0.99747,0.98551,0.97767,0.96140,0.93148,0.80951,0.49027,0.15571
0.98630,0.99193,0.98580,0.98067,0.96918,0.96513,0.96450,0.96910,0.95144,0.93620,0.92360,0.90227,0.85415,0.81118,0.14994
0.98925,0.99501,0.98935,0.98458,0.97412,0.97078,0.97100,0.97726,0.96166,0.94991,0.94079,0.92686,0.89028,0.86366,0.17130
0.99222,0.99809,0.99287,0.98844,0.97904,0.97636,0.97735,0.98514,0.97150,0.96304,0.95689,0.94925,0.91990,0.88167,0.14189
0.97149,0.97089,0.95904,0.94481,0.93249,0.91418,0.89184,0.85953,0.81139,0.73756,0.63952,0.47968,0.28740,0.17034,0.14858
0.99943,1.00534,1.00103,0.99705,0.99045,0.98884,0.99084,1.00083,0.99072,0.98754,0.98282,0.97758,0.92370,0.69832,0.14797
0.98600,0.99161,0.98543,0.98027,0.96866,0.96455,0.96382,0.96825,0.95037,0.93476,0.92179,0.89966,0.85017,0.80433,0.16076
0.98608,0.99170,0.98553,0.98038,0.96880,0.96471,0.96400,0.96848,0.95066,0.93515,0.92228,0.90036,0.85125,0.80621,0.15407
0.99440,0.99777,0.99112,0.98337,0.97668,0.96901,0.96161,0.95507,0.93040,0.89765,0.84432,0.74560,0.54031,0.31030,0.15249
0.99640,1.00237,0.99773,0.99366,0.98583,0.98392,0.98575,0.99526,0.98404,0.97946,0.97583,0.97332,0.94110,0.82304,0.16003
0.99545,1.00141,0.99664,0.99250,0.98431,0.98224,0.98392,0.99311,0.98140,0.97605,0.97210,0.96901,0.93935,0.84661,0.15867
